NO,LAP,GAP,TIME,race_id,cumtime,progress,temp_lap,5,77,7,33,14,19,11,27,55,10,9,28,18,94,8,44,3,DRIVER,ENTRANT,TIME OF DAY,STOP,DURATION,TOTAL TIME,d_stop,target,laps_since_pit,stop_count,stint
55,4,11.896,119.219,25.0,513.914,0.05714285714285714,4.0,-0.20000000000000284,0.3079999999999927,1.6519999999999868,1.377999999999986,0.8439999999999941,0.32800000000000296,0.43899999999999295,0.6629999999999967,0.0,0.4099999999999966,1.0660000000000025,0.6140000000000043,1.1259999999999906,0.931999999999988,0.40799999999998704,1.2779999999999916,0.6200000000000045,,,,,,,False,,1,3.0,4.0
10,4,12.441,118.809,25.0,514.4590000000001,0.05714285714285714,4.0,-0.6099999999999994,-0.10200000000000387,1.2419999999999902,0.9679999999999893,0.4339999999999975,-0.08199999999999363,0.028999999999996362,0.2530000000000001,-0.4099999999999966,0.0,0.6560000000000059,0.20400000000000773,0.715999999999994,0.5219999999999914,-0.0020000000000095497,0.867999999999995,0.21000000000000796,,,,,,,False,,1,3.0,4.0
9,4,13.749,118.15299999999999,25.0,515.767,0.05714285714285714,4.0,-1.2660000000000053,-0.7580000000000098,0.5859999999999843,0.3119999999999834,-0.2220000000000084,-0.7379999999999995,-0.6270000000000095,-0.4030000000000058,-1.0660000000000025,-0.6560000000000059,0.0,-0.4519999999999982,0.05999999999998806,-0.13400000000001455,-0.6580000000000155,0.21199999999998909,-0.44599999999999795,,,,,,,False,,1,3.0,4.0
28,4,15.335,118.60499999999999,25.0,517.3530000000001,0.05714285714285714,4.0,-0.8140000000000072,-0.3060000000000116,1.0379999999999825,0.7639999999999816,0.22999999999998977,-0.28600000000000136,-0.17500000000001137,0.04899999999999238,-0.6140000000000043,-0.20400000000000773,0.4519999999999982,0.0,0.5119999999999862,0.31799999999998363,-0.20600000000001728,0.6639999999999873,0.006000000000000227,,,,,,,False,,1,3.0,4.0
18,4,16.459,118.093,25.0,518.477,0.05714285714285714,4.0,-1.3259999999999934,-0.8179999999999978,0.5259999999999962,0.25199999999999534,-0.2819999999999965,-0.7979999999999876,-0.6869999999999976,-0.46299999999999386,-1.1259999999999906,-0.715999999999994,-0.05999999999998806,-0.5119999999999862,0.0,-0.19400000000000261,-0.7180000000000035,0.15200000000000102,-0.505999999999986,,,,,,,False,,1,3.0,4.0
44,4,17.278,117.941,25.0,519.296,0.05714285714285714,4.0,-1.4779999999999944,-0.9699999999999989,0.3739999999999952,0.09999999999999432,-0.4339999999999975,-0.9499999999999886,-0.8389999999999986,-0.6149999999999949,-1.2779999999999916,-0.867999999999995,-0.21199999999998909,-0.6639999999999873,-0.15200000000000102,-0.34600000000000364,-0.8700000000000045,0.0,-0.657999999999987,,,,,,,False,,1,3.0,4.0
94,4,18.619,118.287,25.0,520.637,0.05714285714285714,4.0,-1.1319999999999908,-0.6239999999999952,0.7199999999999989,0.44599999999999795,-0.08799999999999386,-0.603999999999985,-0.492999999999995,-0.26899999999999125,-0.931999999999988,-0.5219999999999914,0.13400000000001455,-0.31799999999998363,0.19400000000000261,0.0,-0.5240000000000009,0.34600000000000364,-0.3119999999999834,,,,,,,False,,1,3.0,3.0
8,4,20.427,118.811,25.0,522.445,0.05714285714285714,4.0,-0.6079999999999899,-0.09999999999999432,1.2439999999999998,0.9699999999999989,0.43600000000000705,-0.07999999999998408,0.03100000000000591,0.25500000000000966,-0.40799999999998704,0.0020000000000095497,0.6580000000000155,0.20600000000001728,0.7180000000000035,0.5240000000000009,0.0,0.8700000000000045,0.2120000000000175,,,,,,,False,,1,3.0,4.0
3,4,21.603,118.59899999999999,25.0,523.6210000000001,0.05714285714285714,4.0,-0.8200000000000074,-0.3120000000000118,1.0319999999999823,0.7579999999999814,0.22399999999998954,-0.2920000000000016,-0.1810000000000116,0.042999999999992156,-0.6200000000000045,-0.21000000000000796,0.44599999999999795,-0.006000000000000227,0.505999999999986,0.3119999999999834,-0.2120000000000175,0.657999999999987,0.0,,,,,,,False,,1,3.0,4.0
5,5,0,119.402,25.0,621.42,0.07142857142857142,5.0,0.0,0.7730000000000103,1.1859999999999928,1.6370000000000005,2.816999999999993,4.409000000000006,5.259,5.975999999999999,8.751999999999995,8.727000000000004,9.638999999999996,10.89,11.903000000000006,12.763999999999996,14.527000000000001,12.507999999999996,15.38600000000001,,,,,,,False,,2,3.0,4.0
77,5,0.404,118.62899999999999,25.0,621.824,0.07142857142857142,5.0,-0.7730000000000103,0.0,0.4129999999999825,0.8639999999999901,2.0439999999999827,3.6359999999999957,4.48599999999999,5.202999999999989,7.978999999999985,7.9539999999999935,8.865999999999985,10.11699999999999,11.129999999999995,11.990999999999985,13.75399999999999,11.734999999999985,14.613,,,,,,,False,,2,3.0,4.0
7,5,0.717,118.21600000000001,25.0,622.137,0.07142857142857142,5.0,-1.1859999999999928,-0.4129999999999825,0.0,0.4510000000000076,1.6310000000000002,3.223000000000013,4.0730000000000075,4.790000000000006,7.5660000000000025,7.541000000000011,8.453000000000003,9.704000000000008,10.717000000000013,11.578000000000003,13.341000000000008,11.322000000000003,14.200000000000017,,,,,,,False,,2,3.0,4.0
33,5,1.221,117.765,25.0,622.641,0.07142857142857142,5.0,-1.6370000000000005,-0.8639999999999901,-0.4510000000000076,0.0,1.1799999999999926,2.7720000000000056,3.622,4.338999999999999,7.114999999999995,7.090000000000003,8.001999999999995,9.253,10.266000000000005,11.126999999999995,12.89,10.870999999999995,13.74900000000001,,,,,,,False,,2,3.0,4.0
19,5,1.801,114.993,25.0,623.221,0.07142857142857142,5.0,-4.409000000000006,-3.6359999999999957,-3.223000000000013,-2.7720000000000056,-1.592000000000013,0.0,0.8499999999999943,1.566999999999993,4.342999999999989,4.317999999999998,5.22999999999999,6.4809999999999945,7.494,8.35499999999999,10.117999999999995,8.09899999999999,10.977000000000004,,,,,,,False,,2,3.0,4.0
14,5,1.864,116.58500000000001,25.0,623.284,0.07142857142857142,5.0,-2.816999999999993,-2.0439999999999827,-1.6310000000000002,-1.1799999999999926,0.0,1.592000000000013,2.4420000000000073,3.159000000000006,5.935000000000002,5.910000000000011,6.822000000000003,8.073000000000008,9.086000000000013,9.947000000000003,11.710000000000008,9.691000000000003,12.569000000000017,,,,,,,False,,2,3.0,4.0
11,5,2.333,114.143,25.0,623.753,0.07142857142857142,5.0,-5.259,-4.48599999999999,-4.0730000000000075,-3.622,-2.4420000000000073,-0.8499999999999943,0.0,0.7169999999999987,3.492999999999995,3.4680000000000035,4.3799999999999955,5.631,6.6440000000000055,7.5049999999999955,9.268,7.248999999999995,10.12700000000001,,,,,,,False,,2,3.0,4.0
27,5,2.947,113.426,25.0,624.367,0.07142857142857142,5.0,-5.975999999999999,-5.202999999999989,-4.790000000000006,-4.338999999999999,-3.159000000000006,-1.566999999999993,-0.7169999999999987,0.0,2.7759999999999962,2.7510000000000048,3.6629999999999967,4.9140000000000015,5.927000000000007,6.787999999999997,8.551000000000002,6.5319999999999965,9.41000000000001,,,,,,,False,,2,3.0,4.0
55,5,3.144,110.65,25.0,624.564,0.07142857142857142,5.0,-8.751999999999995,-7.978999999999985,-7.5660000000000025,-7.114999999999995,-5.935000000000002,-4.342999999999989,-3.492999999999995,-2.7759999999999962,0.0,-0.024999999999991473,0.8870000000000005,2.1380000000000052,3.1510000000000105,4.0120000000000005,5.775000000000006,3.7560000000000002,6.6340000000000146,,,,,,,False,,2,3.0,4.0
10,5,3.714,110.675,25.0,625.134,0.07142857142857142,5.0,-8.727000000000004,-7.9539999999999935,-7.541000000000011,-7.090000000000003,-5.910000000000011,-4.317999999999998,-3.4680000000000035,-2.7510000000000048,0.024999999999991473,0.0,0.9119999999999919,2.1629999999999967,3.176000000000002,4.036999999999992,5.799999999999997,3.7809999999999917,6.659000000000006,,,,,,,False,,2,3.0,4.0
9,5,4.110,109.763,25.0,625.5300000000001,0.07142857142857142,5.0,-9.638999999999996,-8.865999999999985,-8.453000000000003,-8.001999999999995,-6.822000000000003,-5.22999999999999,-4.3799999999999955,-3.6629999999999967,-0.8870000000000005,-0.9119999999999919,0.0,1.2510000000000048,2.26400000000001,3.125,4.888000000000005,2.8689999999999998,5.747000000000014,,,,,,,False,,2,3.0,4.0
28,5,4.445,108.512,25.0,625.865,0.07142857142857142,5.0,-10.89,-10.11699999999999,-9.704000000000008,-9.253,-8.073000000000008,-6.4809999999999945,-5.631,-4.9140000000000015,-2.1380000000000052,-2.1629999999999967,-1.2510000000000048,0.0,1.0130000000000052,1.8739999999999952,3.6370000000000005,1.617999999999995,4.496000000000009,,,,,,,False,,2,3.0,4.0
18,5,4.556,107.499,25.0,625.976,0.07142857142857142,5.0,-11.903000000000006,-11.129999999999995,-10.717000000000013,-10.266000000000005,-9.086000000000013,-7.494,-6.6440000000000055,-5.927000000000007,-3.1510000000000105,-3.176000000000002,-2.26400000000001,-1.0130000000000052,0.0,0.86099999999999,2.6239999999999952,0.6049999999999898,3.483000000000004,,,,,,,False,,2,3.0,4.0
44,5,4.770,106.894,25.0,626.19,0.07142857142857142,5.0,-12.507999999999996,-11.734999999999985,-11.322000000000003,-10.870999999999995,-9.691000000000003,-8.09899999999999,-7.248999999999995,-6.5319999999999965,-3.7560000000000002,-3.7809999999999917,-2.8689999999999998,-1.617999999999995,-0.6049999999999898,0.2560000000000002,2.0190000000000055,0.0,2.8780000000000143,,,,,,,False,,2,3.0,4.0
94,5,5.855,106.638,25.0,627.275,0.07142857142857142,5.0,-12.763999999999996,-11.990999999999985,-11.578000000000003,-11.126999999999995,-9.947000000000003,-8.35499999999999,-7.5049999999999955,-6.787999999999997,-4.0120000000000005,-4.036999999999992,-3.125,-1.8739999999999952,-0.86099999999999,0.0,1.7630000000000052,-0.2560000000000002,2.622000000000014,,,,,,,False,,2,3.0,3.0
8,5,5.900,104.875,25.0,627.32,0.07142857142857142,5.0,-14.527000000000001,-13.75399999999999,-13.341000000000008,-12.89,-11.710000000000008,-10.117999999999995,-9.268,-8.551000000000002,-5.775000000000006,-5.799999999999997,-4.888000000000005,-3.6370000000000005,-2.6239999999999952,-1.7630000000000052,0.0,-2.0190000000000055,0.8590000000000089,,,,,,,False,,2,3.0,4.0
3,5,6.217,104.01599999999999,25.0,627.6370000000001,0.07142857142857142,5.0,-15.38600000000001,-14.613,-14.200000000000017,-13.74900000000001,-12.569000000000017,-10.977000000000004,-10.12700000000001,-9.41000000000001,-6.6340000000000146,-6.659000000000006,-5.747000000000014,-4.496000000000009,-3.483000000000004,-2.622000000000014,-0.8590000000000089,-2.8780000000000143,0.0,,,,,,,False,,2,3.0,4.0
5,6,0,73.666,25.0,695.086,0.08571428571428572,6.0,0.0,-0.6080000000000041,-1.1640000000000015,-1.2390000000000043,-2.771000000000001,-1.913000000000011,-2.6980000000000075,-2.9980000000000047,-3.2760000000000105,-3.6119999999999948,-3.6299999999999955,-4.902000000000001,-3.641999999999996,-3.9240000000000066,-4.299000000000007,-3.6059999999999945,-4.040000000000006,,,,,,,False,,3,3.0,4.0
77,6,1.012,74.274,25.0,696.098,0.08571428571428572,6.0,0.6080000000000041,0.0,-0.5559999999999974,-0.6310000000000002,-2.1629999999999967,-1.3050000000000068,-2.0900000000000034,-2.3900000000000006,-2.6680000000000064,-3.0039999999999907,-3.0219999999999914,-4.293999999999997,-3.033999999999992,-3.3160000000000025,-3.6910000000000025,-2.9979999999999905,-3.432000000000002,,,,,,,False,,3,3.0,4.0
7,6,1.881,74.83,25.0,696.967,0.08571428571428572,6.0,1.1640000000000015,0.5559999999999974,0.0,-0.07500000000000284,-1.6069999999999993,-0.7490000000000094,-1.534000000000006,-1.8340000000000032,-2.112000000000009,-2.4479999999999933,-2.465999999999994,-3.7379999999999995,-2.4779999999999944,-2.760000000000005,-3.135000000000005,-2.441999999999993,-2.8760000000000048,,,,,,,False,,3,3.0,4.0
33,6,2.460,74.905,25.0,697.5459999999999,0.08571428571428572,6.0,1.2390000000000043,0.6310000000000002,0.07500000000000284,0.0,-1.5319999999999965,-0.6740000000000066,-1.4590000000000032,-1.7590000000000003,-2.037000000000006,-2.3729999999999905,-2.390999999999991,-3.6629999999999967,-2.4029999999999916,-2.6850000000000023,-3.0600000000000023,-2.3669999999999902,-2.801000000000002,,,,,,,False,,3,3.0,4.0
19,6,3.714,75.57900000000001,25.0,698.8,0.08571428571428572,6.0,1.913000000000011,1.3050000000000068,0.7490000000000094,0.6740000000000066,-0.8579999999999899,0.0,-0.7849999999999966,-1.0849999999999937,-1.3629999999999995,-1.6989999999999839,-1.7169999999999845,-2.98899999999999,-1.728999999999985,-2.0109999999999957,-2.3859999999999957,-1.6929999999999836,-2.1269999999999953,,,,,,,False,,3,3.0,4.0
14,6,4.635,76.437,25.0,699.721,0.08571428571428572,6.0,2.771000000000001,2.1629999999999967,1.6069999999999993,1.5319999999999965,0.0,0.8579999999999899,0.07299999999999329,-0.22700000000000387,-0.5050000000000097,-0.840999999999994,-0.8589999999999947,-2.1310000000000002,-0.8709999999999951,-1.1530000000000058,-1.5280000000000058,-0.8349999999999937,-1.2690000000000055,,,,,,,False,,3,3.0,4.0
11,6,5.031,76.364,25.0,700.1170000000001,0.08571428571428572,6.0,2.6980000000000075,2.0900000000000034,1.534000000000006,1.4590000000000032,-0.07299999999999329,0.7849999999999966,0.0,-0.29999999999999716,-0.578000000000003,-0.9139999999999873,-0.931999999999988,-2.2039999999999935,-0.9439999999999884,-1.225999999999999,-1.600999999999999,-0.907999999999987,-1.3419999999999987,,,,,,,False,,3,3.0,4.0
27,6,5.945,76.664,25.0,701.031,0.08571428571428572,6.0,2.9980000000000047,2.3900000000000006,1.8340000000000032,1.7590000000000003,0.22700000000000387,1.0849999999999937,0.29999999999999716,0.0,-0.2780000000000058,-0.6139999999999901,-0.6319999999999908,-1.9039999999999964,-0.6439999999999912,-0.9260000000000019,-1.301000000000002,-0.6079999999999899,-1.0420000000000016,,,,,,,False,,3,3.0,4.0
55,6,6.420,76.94200000000001,25.0,701.506,0.08571428571428572,6.0,3.2760000000000105,2.6680000000000064,2.112000000000009,2.037000000000006,0.5050000000000097,1.3629999999999995,0.578000000000003,0.2780000000000058,0.0,-0.3359999999999843,-0.353999999999985,-1.6259999999999906,-0.36599999999998545,-0.6479999999999961,-1.0229999999999961,-0.3299999999999841,-0.7639999999999958,,,,,,,False,,3,3.0,4.0
10,6,7.326,77.27799999999999,25.0,702.412,0.08571428571428572,6.0,3.6119999999999948,3.0039999999999907,2.4479999999999933,2.3729999999999905,0.840999999999994,1.6989999999999839,0.9139999999999873,0.6139999999999901,0.3359999999999843,0.0,-0.018000000000000682,-1.2900000000000063,-0.030000000000001137,-0.3120000000000118,-0.6870000000000118,0.006000000000000227,-0.4280000000000115,,,,,,,False,,3,3.0,4.0
9,6,7.740,77.29599999999999,25.0,702.826,0.08571428571428572,6.0,3.6299999999999955,3.0219999999999914,2.465999999999994,2.390999999999991,0.8589999999999947,1.7169999999999845,0.931999999999988,0.6319999999999908,0.353999999999985,0.018000000000000682,0.0,-1.2720000000000056,-0.012000000000000455,-0.29400000000001114,-0.6690000000000111,0.02400000000000091,-0.4100000000000108,,,,,,,False,,3,3.0,4.0
18,6,8.198,77.30799999999999,25.0,703.284,0.08571428571428572,6.0,3.641999999999996,3.033999999999992,2.4779999999999944,2.4029999999999916,0.8709999999999951,1.728999999999985,0.9439999999999884,0.6439999999999912,0.36599999999998545,0.030000000000001137,0.012000000000000455,-1.2600000000000051,0.0,-0.2820000000000107,-0.6570000000000107,0.036000000000001364,-0.39800000000001035,,,,,,,False,,3,3.0,4.0
44,6,8.376,77.27199999999999,25.0,703.462,0.08571428571428572,6.0,3.6059999999999945,2.9979999999999905,2.441999999999993,2.3669999999999902,0.8349999999999937,1.6929999999999836,0.907999999999987,0.6079999999999899,0.3299999999999841,-0.006000000000000227,-0.02400000000000091,-1.2960000000000065,-0.036000000000001364,-0.31800000000001205,-0.693000000000012,0.0,-0.4340000000000117,,,,,,,False,,3,3.0,4.0
28,6,9.347,78.568,25.0,704.433,0.08571428571428572,6.0,4.902000000000001,4.293999999999997,3.7379999999999995,3.6629999999999967,2.1310000000000002,2.98899999999999,2.2039999999999935,1.9039999999999964,1.6259999999999906,1.2900000000000063,1.2720000000000056,0.0,1.2600000000000051,0.9779999999999944,0.6029999999999944,1.2960000000000065,0.8619999999999948,,,,,,,False,,3,3.0,4.0
94,6,9.779,77.59,25.0,704.865,0.08571428571428572,6.0,3.9240000000000066,3.3160000000000025,2.760000000000005,2.6850000000000023,1.1530000000000058,2.0109999999999957,1.225999999999999,0.9260000000000019,0.6479999999999961,0.3120000000000118,0.29400000000001114,-0.9779999999999944,0.2820000000000107,0.0,-0.375,0.31800000000001205,-0.11599999999999966,,,,,,,False,,3,3.0,3.0
8,6,10.199,77.965,25.0,705.2850000000001,0.08571428571428572,6.0,4.299000000000007,3.6910000000000025,3.135000000000005,3.0600000000000023,1.5280000000000058,2.3859999999999957,1.600999999999999,1.301000000000002,1.0229999999999961,0.6870000000000118,0.6690000000000111,-0.6029999999999944,0.6570000000000107,0.375,0.0,0.693000000000012,0.25900000000000034,,,,,,,False,,3,3.0,4.0
3,6,10.257,77.706,25.0,705.3430000000001,0.08571428571428572,6.0,4.040000000000006,3.432000000000002,2.8760000000000048,2.801000000000002,1.2690000000000055,2.1269999999999953,1.3419999999999987,1.0420000000000016,0.7639999999999958,0.4280000000000115,0.4100000000000108,-0.8619999999999948,0.39800000000001035,0.11599999999999966,-0.25900000000000034,0.4340000000000117,0.0,,,,,,,False,,3,3.0,4.0
5,7,0,73.649,25.0,768.735,0.1,7.0,0.0,-0.16499999999999204,-0.4479999999999933,-1.0300000000000011,-1.5130000000000052,-1.1929999999999978,-1.9329999999999927,-2.100999999999999,-2.679000000000002,-2.6159999999999997,-2.8460000000000036,-2.926000000000002,-3.274000000000001,-3.813999999999993,-3.844999999999999,-2.195999999999998,-2.344999999999999,,,,,,,False,,4,3.0,4.0
77,7,1.177,73.814,25.0,769.9119999999999,0.1,7.0,0.16499999999999204,0.0,-0.28300000000000125,-0.8650000000000091,-1.3480000000000132,-1.0280000000000058,-1.7680000000000007,-1.936000000000007,-2.51400000000001,-2.4510000000000076,-2.6810000000000116,-2.76100000000001,-3.109000000000009,-3.649000000000001,-3.680000000000007,-2.031000000000006,-2.180000000000007,,,,,,,False,,4,3.0,4.0
7,7,2.329,74.097,25.0,771.064,0.1,7.0,0.4479999999999933,0.28300000000000125,0.0,-0.5820000000000078,-1.065000000000012,-0.7450000000000045,-1.4849999999999994,-1.6530000000000058,-2.2310000000000088,-2.1680000000000064,-2.3980000000000103,-2.4780000000000086,-2.8260000000000076,-3.3659999999999997,-3.3970000000000056,-1.7480000000000047,-1.8970000000000056,,,,,,,False,,4,3.0,4.0
33,7,3.490,74.679,25.0,772.2249999999999,0.1,7.0,1.0300000000000011,0.8650000000000091,0.5820000000000078,0.0,-0.4830000000000041,-0.1629999999999967,-0.9029999999999916,-1.070999999999998,-1.649000000000001,-1.5859999999999985,-1.8160000000000025,-1.8960000000000008,-2.2439999999999998,-2.783999999999992,-2.8149999999999977,-1.1659999999999968,-1.3149999999999977,,,,,,,False,,4,3.0,4.0
19,7,4.907,74.842,25.0,773.6419999999999,0.1,7.0,1.1929999999999978,1.0280000000000058,0.7450000000000045,0.1629999999999967,-0.3200000000000074,0.0,-0.7399999999999949,-0.9080000000000013,-1.4860000000000042,-1.4230000000000018,-1.6530000000000058,-1.733000000000004,-2.081000000000003,-2.620999999999995,-2.652000000000001,-1.0030000000000001,-1.152000000000001,,,,,,,False,,4,3.0,4.0
14,7,6.148,75.162,25.0,774.883,0.1,7.0,1.5130000000000052,1.3480000000000132,1.065000000000012,0.4830000000000041,0.0,0.3200000000000074,-0.4199999999999875,-0.5879999999999939,-1.1659999999999968,-1.1029999999999944,-1.3329999999999984,-1.4129999999999967,-1.7609999999999957,-2.3009999999999877,-2.3319999999999936,-0.6829999999999927,-0.8319999999999936,,,,,,,False,,4,3.0,4.0
